Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,PlayerId,Team
Kevin Kiermaier ,364,49,7,40,11,0.244,0.3,89,19,4,29,93,0.378,0.678,5131 d,TOR 
Ryan Jeffers ,320,43,15,45,2,0.235,0.309,75,14,1,34,102,0.425,0.734,8660 d,MIN 
JJ Bleday ,400,51,15,49,5,0.212,0.311,85,19,2,58,114,0.379,0.69,24863 ,OAK 
Michael Busch ,334,45,13,45,2,0.237,0.311,79,17,1,36,102,0.408,0.719,23859 ,CHC 
Dylan Carlson ,332,46,9,42,4,0.251,0.326,83,19,2,37,75,0.408,0.734,6407 d,STL 
Michael A. Taylor ,337,43,13,42,9,0.229,0.285,77,12,1,26,112,0.388,0.673,5442 d,CF) FA 
Alejandro Kirk ,317,39,10,42,0,0.267,0.344,85,15,0,37,41,0.41,0.753,43675 ,TOR 
Brayan Rocchio ,366,46,6,40,10,0.248,0.306,91,20,2,30,74,0.366,0.671,8305 d,CLE 
Hunter Goodman ,270,36,13,44,1,0.251,0.302,68,16,1,20,81,0.47,0.772,45393 ,COL 
Marco Luciano ,408,49,13,48,5,0.221,0.296,90,18,1,43,140,0.367,0.663,8025 d,SF 
Mark Vientos ,319,39,15,46,1,0.235,0.293,75,14,1,26,100,0.422,0.716,6940 d,NYM 
Victor Robles ,331,43,7,33,16,0.241,0.297,80,17,2,26,84,0.363,0.66,5978 d,WSH 
Ceddanne Rafaela ,270,37,8,34,11,0.258,0.292,70,15,2,13,68,0.416,0.708,45510 ,BOS 
Jake Meyers ,332,44,10,41,6,0.238,0.296,79,16,2,28,95,0.386,0.683,10160 ,HOU 
Brandon Belt ,288,42,15,42,1,0.229,0.331,66,13,1,44,106,0.432,0.764,3107 d,"1B,DH) FA "
Geraldo Perdomo ,358,51,6,35,12,0.237,0.326,85,15,3,47,78,0.341,0.667,43732 ,ARI 
C.J. Cron ,283,37,13,44,0,0.243,0.303,69,13,1,24,79,0.432,0.734,4688 d,BOS 
Yan Gomes ,336,38,10,44,1,0.252,0.289,85,16,1,17,72,0.392,0.681,4522 d,CHC 
Nick Senzel ,362,46,9,39,8,0.236,0.296,85,16,1,31,82,0.36,0.656,6475 d,WSH 
Isiah Kiner-Falefa ,332,40,4,33,14,0.255,0.304,85,14,1,23,59,0.344,0.648,7662 d,TOR 
Myles Straw ,373,47,2,30,17,0.249,0.316,93,17,2,36,73,0.319,0.635,7628 d,CLE 
Rene Pinto ,351,39,14,47,2,0.225,0.263,79,18,1,18,119,0.399,0.662,43755 ,TB 
Joey Ortiz ,326,41,7,38,5,0.255,0.305,83,18,2,23,72,0.389,0.695,45567 ,MIL 
Travis d'Arnaud ,290,38,11,42,0,0.247,0.298,72,15,1,21,73,0.421,0.719,4099 d,ATL 
Jurickson Profar ,372,48,9,40,3,0.237,0.318,88,20,1,44,72,0.365,0.683,4581 d,SD 
Austin Wells ,290,38,12,42,4,0.231,0.3,67,15,1,29,82,0.411,0.712,43803 ,NYY 
Connor Wong ,320,41,11,38,6,0.236,0.281,75,18,1,20,106,0.398,0.679,8335 d,BOS 
Cavan Biggio ,324,48,10,39,5,0.226,0.323,73,16,1,46,99,0.37,0.693,4988 d,TOR 
Jordan Lawlar ,271,39,7,31,14,0.244,0.308,66,13,2,25,76,0.384,0.692,44664 ,ARI 
Trent Grisham ,275,42,12,37,8,0.219,0.316,60,13,1,39,88,0.408,0.723,7502 d,NYY 
Tyrone Taylor ,277,37,11,38,7,0.234,0.278,65,14,2,17,71,0.42,0.698,7578 d,NYM 
Aaron Hicks ,334,46,10,38,6,0.227,0.327,76,12,1,49,92,0.359,0.686,4483 d,LAA 
Joshua Palacios ,266,34,8,35,7,0.258,0.311,69,12,1,20,59,0.407,0.718,43676 ,PIT 
Jake Rogers ,319,41,15,44,2,0.214,0.278,68,12,1,28,113,0.404,0.682,7321 d,DET 
Connor Joe ,314,43,9,35,4,0.242,0.328,76,17,2,40,81,0.391,0.719,7302 d,PIT 
Stone Garrett ,274,35,12,38,5,0.235,0.286,64,14,1,20,89,0.42,0.707,44049 ,WSH 
Manuel Margot ,271,35,6,32,8,0.266,0.316,72,15,1,20,49,0.393,0.71,5888 d,MIN 
Harold Ramirez ,259,32,6,35,3,0.282,0.318,73,14,1,14,49,0.414,0.732,5959 d,TB 
Mauricio Dubon ,285,38,7,33,5,0.261,0.3,74,14,1,16,45,0.385,0.685,6615 d,HOU 
Ezequiel Duran ,267,35,9,34,6,0.252,0.294,67,15,1,16,76,0.424,0.719,43722 ,TEX 
Avisail Garcia ,302,35,11,38,4,0.239,0.29,72,12,1,22,93,0.392,0.683,4140 d,MIA 
Jose Caballero ,247,36,6,27,20,0.225,0.315,56,11,1,33,65,0.347,0.663,26984 ,TB 
Dominic Fletcher ,358,42,8,38,4,0.237,0.293,85,16,3,29,96,0.366,0.659,8319 d,CWS 
Robbie Grossman ,315,43,9,38,5,0.227,0.325,71,15,1,46,91,0.371,0.696,4795 d,"DH,LF,RF) FA "
Kike Hernandez ,309,39,9,39,2,0.235,0.295,73,17,1,26,66,0.384,0.678,5522 d,LAD 
Patrick Bailey ,360,40,9,43,2,0.23,0.292,83,18,1,32,104,0.362,0.654,8299 d,SF 
Gio Urshela ,278,32,6,34,2,0.274,0.318,76,14,1,18,54,0.404,0.722,5595 d,DET 
Ji Hwan Bae ,261,37,3,25,16,0.249,0.314,65,13,2,25,65,0.35,0.664,10183 ,PIT 
Adam Frazier ,288,37,4,30,7,0.261,0.317,75,16,2,23,41,0.371,0.688,6243 d,KC 
Drew Waters ,261,36,7,29,11,0.239,0.303,62,13,3,24,88,0.397,0.701,7224 d,KC 
Zach McKinstry ,297,39,7,30,8,0.238,0.305,71,14,3,29,73,0.378,0.684,10153 ,DET 
Gary Sanchez ,255,33,14,40,1,0.213,0.29,54,10,0,28,81,0.423,0.714,4670 d,MIL 
Nick Fortes ,294,36,9,34,5,0.235,0.288,69,12,1,22,58,0.372,0.66,8673 d,MIA 
Jonny DeLuca ,258,33,10,34,5,0.232,0.29,60,13,1,21,60,0.406,0.696,45829 ,TB 
Jo Adell ,252,33,12,35,4,0.223,0.278,56,12,1,19,92,0.422,0.701,6899 d,LAA 
Garrett Mitchell ,256,34,7,29,10,0.238,0.304,61,11,2,25,88,0.376,0.68,6859 d,MIL 
Darell Hernaiz ,315,36,5,31,8,0.249,0.297,78,16,2,22,59,0.355,0.653,46454 ,OAK 
Luis Urias ,293,38,10,36,2,0.225,0.308,66,13,1,35,77,0.38,0.688,6936 d,SEA 
Estevan Florial ,250,34,8,30,11,0.223,0.302,56,12,1,28,93,0.385,0.688,6852 d,CLE 
Joey Votto ,295,36,12,42,0,0.212,0.305,63,13,1,40,95,0.388,0.693,3535 d,1B) FA 
Jose Azocar ,288,34,5,27,15,0.236,0.274,68,12,2,15,75,0.344,0.618,9972 d,SD 
Paul DeJong ,312,36,13,39,4,0.206,0.264,64,13,0,24,103,0.379,0.643,7111 d,CWS 
J.D. Davis ,246,32,9,33,0,0.249,0.327,61,12,0,28,80,0.405,0.732,6148 d,SF 
Austin Slater ,223,32,7,26,7,0.25,0.329,56,10,1,26,69,0.392,0.721,7070 d,SF 
Randal Grichuk ,249,31,9,32,1,0.249,0.292,62,13,1,15,59,0.412,0.704,5423 d,ARI 
Jesse Winker ,267,35,8,34,0,0.242,0.347,65,13,0,43,61,0.387,0.733,5719 d,WSH 
Christian Bethancourt ,260,32,9,32,2,0.242,0.279,63,13,0,13,69,0.398,0.677,4767 d,MIA 
Tyler Black ,213,32,5,26,12,0.241,0.332,51,11,3,29,55,0.394,0.727,44733 ,MIL 
Jackson Merrill ,257,31,6,30,5,0.252,0.294,65,13,1,15,45,0.382,0.676,44756 ,SD 
Ramon Urias ,266,33,7,32,2,0.248,0.305,66,13,1,22,71,0.383,0.688,8377 d,BAL 
Lawrence Butler ,270,31,8,31,7,0.232,0.287,63,13,1,21,78,0.379,0.666,45753 ,OAK 
Mike Tauchman ,250,37,6,28,5,0.24,0.336,60,13,1,36,69,0.364,0.7,7084 d,CHC 
Akil Baddoo ,228,32,7,25,11,0.232,0.318,53,10,3,29,63,0.388,0.706,7862 d,DET 
Garrett Cooper ,241,29,8,33,0,0.251,0.314,61,12,1,22,74,0.41,0.724,7279 d,CHC 
Nicky Lopez ,340,41,2,26,11,0.242,0.306,82,13,2,32,59,0.309,0.616,7530 d,CWS 
Donovan Solano ,273,31,5,29,0,0.27,0.325,74,15,0,23,65,0.381,0.707,4591 d,"1B,2B,3B) FA "
Joey Wiemer ,230,31,8,29,8,0.225,0.293,52,11,1,22,72,0.39,0.684,44593 ,MIL 
Elvis Andrus ,247,30,5,27,8,0.249,0.296,62,12,1,17,46,0.366,0.663,3324 d,ARI 
Adalberto Mondesi ,202,28,6,22,18,0.222,0.264,45,9,2,12,68,0.371,0.635,5860 d,SS) FA 
Josh Rojas ,266,35,5,28,9,0.233,0.307,62,13,1,28,68,0.348,0.655,26964 ,SEA 
Gabriel Arias ,263,32,8,31,3,0.235,0.293,62,12,1,22,81,0.384,0.677,10084 ,CLE 
Andy Ibanez ,243,29,7,29,2,0.255,0.308,62,13,1,19,46,0.403,0.712,6676 d,DET 
Abraham Toro ,278,33,7,32,4,0.236,0.299,65,15,1,25,60,0.382,0.681,8427 d,OAK 
Nick Madrigal ,251,31,1,24,6,0.28,0.318,70,12,2,14,27,0.361,0.679,6954 d,CHC 
Gavin Sheets ,251,27,10,34,1,0.235,0.302,59,11,0,24,58,0.404,0.705,43643 ,CWS 
Jorge Mateo ,192,28,5,20,16,0.233,0.277,45,9,2,11,52,0.376,0.653,5971 d,BAL 
Santiago Espinal ,248,30,4,26,4,0.262,0.316,65,14,0,20,40,0.365,0.681,8474 d,TOR 
DJ Stewart ,236,30,11,33,1,0.214,0.298,51,9,1,28,76,0.398,0.696,7406 d,NYM 
Heston Kjerstad ,218,28,7,27,1,0.258,0.306,56,11,2,15,54,0.417,0.723,43717 ,BAL 
Kyle Farmer ,248,30,6,30,2,0.246,0.29,61,12,1,15,56,0.375,0.665,5706 d,MIN 
Taylor Walls ,263,36,6,28,12,0.207,0.301,54,12,2,35,77,0.338,0.639,43756 ,TB 
Oswald Peraza ,214,28,6,25,8,0.239,0.293,51,9,1,16,54,0.382,0.675,43749 ,NYY 
Brandon Crawford ,235,30,7,31,2,0.233,0.301,55,11,1,23,62,0.38,0.681,4461 d,STL 
Tyler Soderstrom ,297,30,11,36,1,0.213,0.263,63,12,1,20,93,0.371,0.634,43845 ,OAK 
Miguel Rojas ,226,28,4,25,5,0.255,0.3,58,12,1,15,32,0.367,0.667,5504 d,LAD 
Dominic Canzone ,203,26,7,27,3,0.244,0.297,49,11,1,15,43,0.414,0.711,45429 ,SEA 
Will Brennan ,210,24,3,23,6,0.271,0.311,57,12,1,12,30,0.377,0.688,45057 ,CLE 
Jake McCarthy ,175,25,3,17,13,0.256,0.314,45,8,3,15,39,0.378,0.693,8273 d,ARI 
Miguel Andujar ,207,24,6,25,2,0.259,0.307,54,11,1,14,34,0.404,0.711,6570 d,OAK 
Dylan Moore ,183,27,7,22,12,0.209,0.292,38,9,1,21,65,0.38,0.673,6484 d,SEA 
Nick Gordon ,211,26,5,24,5,0.252,0.289,53,12,2,11,48,0.398,0.687,5960 d,MIA 
Rob Refsnyder ,192,28,4,23,3,0.26,0.345,50,11,1,25,51,0.394,0.739,5673 d,BOS 
Aledmys Diaz ,279,28,6,30,1,0.239,0.28,67,15,1,16,55,0.366,0.646,5460 d,OAK 
Evan Longoria ,195,25,9,28,0,0.23,0.299,45,9,0,19,63,0.413,0.713,3342 d,"3B,DH) FA "
Jared Triolo ,219,28,3,23,6,0.249,0.324,55,12,1,24,63,0.36,0.684,44918 ,PIT 
Christian Vazquez ,264,28,5,28,2,0.24,0.29,64,12,0,18,58,0.343,0.633,5391 d,MIN 
Jordan Diaz ,234,23,7,27,1,0.247,0.287,58,12,0,13,49,0.384,0.67,44789 ,OAK 
Luis Matos ,178,23,4,20,5,0.268,0.32,48,9,1,14,24,0.39,0.709,43725 ,SF 
Joey Wendle ,254,29,3,24,7,0.239,0.277,61,14,2,13,56,0.344,0.621,5169 d,NYM 
Tom Murphy ,180,24,8,23,1,0.243,0.314,44,9,0,19,56,0.419,0.734,5850 d,SF 
Emmanuel Rivera ,192,25,5,25,1,0.254,0.309,49,10,1,15,43,0.405,0.713,44159 ,ARI 
Jonathan Aranda ,180,24,6,25,1,0.251,0.327,45,9,1,21,50,0.411,0.738,45018 ,TB 
Kyle Higashioka ,223,25,9,30,0,0.22,0.268,49,10,0,14,65,0.39,0.658,6168 d,SD 
Jose Trevino ,240,26,6,28,1,0.237,0.273,57,10,1,12,44,0.363,0.636,7023 d,NYY 
Kevin Pillar ,178,23,7,24,3,0.235,0.272,42,8,1,9,43,0.413,0.685,5274 d,CWS 
Andruw Monasterio ,203,26,4,22,5,0.245,0.32,50,10,1,22,52,0.357,0.677,10009 ,MIL 
Victor Caratini ,211,25,6,27,1,0.237,0.306,50,8,0,21,51,0.367,0.673,5080 d,HOU 
Miguel Amaya ,207,26,7,27,1,0.225,0.302,47,10,0,23,64,0.376,0.678,39277 ,CHC 
Edmundo Sosa ,183,24,5,22,4,0.248,0.278,45,9,1,8,47,0.394,0.671,6587 d,PHI 
Jakob Marsee ,179,26,5,20,7,0.231,0.32,41,8,1,23,46,0.362,0.682,46634 ,SD 
Freddy Fermin ,179,22,6,24,0,0.252,0.313,45,8,1,16,41,0.411,0.724,44157 ,KC 
Josh Donaldson ,170,23,8,25,1,0.222,0.31,38,8,0,22,51,0.412,0.722,3594 d,3B) FA 
Jean Segura ,183,22,4,19,4,0.26,0.31,48,7,1,13,31,0.368,0.678,4179 d,"2B,3B) FA "
Jake Bauers ,177,23,8,23,4,0.217,0.309,38,8,0,23,62,0.4,0.708,5090 d,MIL 
Nick Pratto ,214,27,7,26,2,0.213,0.298,46,10,1,26,84,0.372,0.669,7154 d,KC 
Jasson Dominguez ,145,22,5,18,6,0.242,0.322,35,7,1,17,44,0.397,0.719,8513 d,NYY 
Stuart Fairchild ,168,23,6,21,5,0.229,0.296,38,9,1,16,54,0.398,0.693,43929 ,CIN 
Trevor Larnach ,175,24,7,24,1,0.225,0.314,39,8,1,23,65,0.393,0.707,7176 d,MIN 
Raimel Tapia ,176,22,3,18,7,0.248,0.301,44,8,1,13,40,0.352,0.654,5240 d,"LF,CF,RF) FA "
David Peralta ,173,20,4,23,1,0.26,0.311,45,10,1,13,37,0.406,0.717,5497 d,CHC 
Yasmani Grandal ,228,26,6,26,0,0.228,0.324,52,9,0,32,56,0.349,0.672,4445 d,PIT 
Nick Allen ,244,27,3,20,6,0.235,0.288,58,11,1,18,45,0.324,0.612,40272 ,OAK 
Alec Burleson ,160,19,5,21,1,0.261,0.31,42,8,0,11,27,0.409,0.719,43889 ,STL 
Yuli Gurriel ,182,21,4,20,2,0.257,0.305,47,10,1,12,27,0.383,0.688,6438 d,1B) FA 
Carson Kelly ,225,26,6,25,1,0.222,0.296,50,10,0,24,56,0.357,0.653,6253 d,DET 
AJ Pollock ,156,20,6,20,2,0.247,0.296,38,8,0,11,35,0.414,0.71,4637 d,"CF,DH,LF,RF) FA "
Vidal Brujan ,163,22,3,16,10,0.234,0.295,38,8,1,14,36,0.359,0.654,10035 ,MIA 
Lenyn Sosa ,182,20,6,22,1,0.242,0.276,44,8,0,9,44,0.398,0.674,44421 ,CWS 
Deyvison De Los Santos ,196,21,6,23,1,0.235,0.27,46,8,0,10,59,0.37,0.64,44902 ,CLE 
Garrett Hampson ,178,23,3,16,7,0.244,0.304,43,8,1,16,48,0.351,0.656,7545 d,KC 
Luke Maile ,184,21,5,23,2,0.232,0.298,43,10,0,17,56,0.377,0.675,5834 d,CIN 
Max Stassi ,217,26,8,25,0,0.209,0.285,45,8,1,23,74,0.357,0.642,5251 d,CWS 
Miguel Vargas ,135,20,5,18,3,0.248,0.327,33,8,1,16,31,0.414,0.741,8301 d,LAD 
Colson Montgomery ,182,24,5,21,1,0.232,0.314,42,8,1,22,50,0.363,0.677,44692 ,CWS 
James McCann ,176,20,5,21,2,0.236,0.282,42,8,0,11,50,0.365,0.646,5563 d,BAL 
Ildemaro Vargas ,202,22,3,21,2,0.248,0.293,50,10,1,13,24,0.353,0.646,6583 d,WSH 
Omar Narvaez ,201,23,5,21,0,0.237,0.312,48,9,0,22,45,0.353,0.664,6155 d,NYM 
Carter Kieboom ,186,23,5,21,1,0.228,0.302,43,8,1,20,52,0.361,0.663,6823 d,WSH 
Ivan Herrera ,153,21,4,19,2,0.242,0.336,37,8,0,22,42,0.373,0.709,43691 ,STL 
Bobby Dalbec ,146,19,7,20,2,0.217,0.283,32,5,1,14,61,0.399,0.683,8355 d,BOS 
Enmanuel Valdez ,136,18,5,19,2,0.244,0.311,33,8,1,13,36,0.427,0.738,44406 ,BOS 
Austin Meadows ,123,17,5,19,1,0.253,0.327,31,7,1,14,25,0.443,0.77,4936 d,LF) FA 
Sam Hilliard ,136,19,6,18,4,0.221,0.296,30,6,1,14,49,0.41,0.705,7679 d,COL 
Oswaldo Cabrera ,143,18,5,18,4,0.23,0.289,33,7,0,12,38,0.377,0.666,8549 d,NYY 
Reese McGuire ,220,23,2,20,2,0.246,0.29,54,12,1,14,55,0.345,0.635,4941 d,BOS 
Dylan Crews ,176,20,4,20,4,0.226,0.278,40,8,0,13,51,0.354,0.632,8269 d,WSH 
Travis Jankowski ,153,21,1,13,8,0.246,0.337,38,6,1,21,32,0.314,0.651,5825 d,TEX 
Martin Maldonado ,234,25,9,26,0,0.19,0.255,45,8,0,20,85,0.338,0.594,4351 d,CWS 
Curtis Mead ,134,17,4,17,2,0.255,0.319,34,8,1,13,30,0.403,0.723,39303 ,TB 
Owen Miller ,158,18,3,17,3,0.25,0.297,39,9,0,11,35,0.373,0.67,10063 ,MIL 
Orelvis Martinez ,134,17,6,20,1,0.217,0.285,29,7,0,13,42,0.413,0.699,43695 ,TOR 
Corey Dickerson ,152,17,3,17,1,0.255,0.295,39,8,1,9,31,0.385,0.68,4072 d,"LF,RF) FA "
Kole Calhoun ,156,18,5,20,1,0.222,0.283,35,7,1,13,43,0.373,0.655,4554 d,"1B,LF,RF) FA "
Jared Walsh ,151,18,6,19,1,0.216,0.284,33,7,0,14,54,0.374,0.658,8473 d,TEX 
Josh H. Smith ,133,19,4,15,3,0.233,0.314,31,7,1,16,35,0.382,0.696,24017 ,TEX 
Matt Carpenter ,147,19,6,21,1,0.208,0.315,30,7,1,23,49,0.382,0.697,4386 d,STL 
Matt Thaiss ,162,20,5,20,1,0.217,0.306,35,6,0,21,48,0.355,0.661,6942 d,LAA 
Kolten Wong ,130,18,3,15,4,0.238,0.299,31,6,1,11,28,0.366,0.665,4486 d,BAL 
Sam Haggerty ,116,16,2,12,8,0.237,0.306,28,6,1,12,30,0.367,0.672,8227 d,SEA 
Jacob Stallings ,173,19,3,19,0,0.24,0.31,42,9,0,17,44,0.35,0.66,6310 d,COL 
Cristian Pache ,156,19,4,17,3,0.224,0.287,35,7,1,14,47,0.358,0.645,7653 d,PHI 
Alan Trejo ,124,15,4,15,2,0.246,0.288,31,7,1,7,32,0.399,0.687,8563 d,COL 
Oscar Colas ,147,18,5,16,1,0.231,0.277,34,6,0,9,43,0.373,0.65,43709 ,CWS 
Andrew Knizner ,136,17,5,17,1,0.225,0.282,31,6,0,11,36,0.37,0.653,7107 d,TEX 
Richie Palacios ,128,17,3,15,3,0.241,0.319,31,7,1,15,25,0.371,0.689,44377 ,TB 
Jace Peterson ,132,17,3,14,5,0.233,0.315,31,5,1,16,36,0.351,0.665,5478 d,ARI 
Jose Miranda ,126,15,4,16,0,0.255,0.302,32,7,0,8,23,0.396,0.698,44244 ,MIN 
Alex Jackson ,141,17,6,19,0,0.21,0.264,30,6,1,10,50,0.392,0.656,5687 d,TB 
Daniel Vogelbach ,114,16,5,17,0,0.23,0.34,26,5,0,19,33,0.408,0.748,4697 d,TOR 
Cade Marlowe ,135,16,4,15,6,0.214,0.276,29,5,1,12,47,0.353,0.63,44922 ,SEA 
Xavier Edwards ,113,15,1,11,5,0.273,0.333,31,5,1,10,17,0.361,0.694,40137 ,MIA 
Alex Call ,136,17,4,15,4,0.222,0.312,30,6,1,18,30,0.364,0.675,8208 d,WSH 
Eduardo Escobar ,135,16,5,17,0,0.232,0.285,31,6,1,10,35,0.395,0.68,4117 d,TOR 
Matt Mervis ,115,15,5,16,0,0.231,0.305,27,6,0,12,33,0.401,0.706,44607 ,CHC 
Riley Adams ,154,17,5,19,0,0.22,0.287,34,8,1,14,53,0.381,0.668,43678 ,WSH 
Colton Cowser ,125,18,3,15,2,0.235,0.325,29,6,0,17,43,0.368,0.693,44669 ,BAL 
Rougned Odor ,125,16,5,16,2,0.218,0.283,27,6,0,11,33,0.384,0.667,4776 d,"2B,RF) FA "
Dominic Smith ,130,15,3,16,0,0.254,0.314,33,7,0,11,27,0.392,0.706,4946 d,CHC 
Dairon Blanco ,84,12,2,9,9,0.253,0.303,21,4,1,6,22,0.379,0.682,6839 d,KC 
Harold Castro ,158,15,2,17,1,0.256,0.288,40,7,1,7,37,0.348,0.636,5033 d,"1B,2B,3B,CF,SS) FA "
Nick Gonzales ,146,18,3,16,1,0.232,0.298,34,8,1,14,47,0.374,0.672,43874 ,PIT 
Austin Barnes ,150,19,4,16,2,0.216,0.291,32,6,0,16,38,0.331,0.622,5633 d,LAD 
Eric Hosmer ,124,13,3,16,1,0.251,0.31,31,6,0,11,26,0.366,0.676,3329 d,1B) RET 
Matthew Batten ,157,19,2,14,6,0.215,0.291,34,6,0,17,47,0.302,0.593,10613 ,SD 
Cal Mitchell ,129,14,3,15,2,0.237,0.29,31,7,0,10,36,0.369,0.658,8017 d,SD 
Jon Singleton ,135,18,5,18,0,0.204,0.312,27,6,0,21,45,0.366,0.678,4640 d,HOU 
Eguy Rosario ,122,15,3,14,3,0.232,0.293,28,6,1,10,32,0.373,0.666,10119 ,SD 
Wil Myers ,118,14,4,14,2,0.23,0.297,27,6,0,11,39,0.366,0.664,3471 d,"1B,LF,RF) FA "
Pablo Reyes ,105,14,2,12,3,0.252,0.313,26,6,0,9,21,0.374,0.687,8074 d,BOS 
Jose Rodriguez ,95,12,3,11,4,0.238,0.272,23,4,0,4,21,0.368,0.64,44788 ,CWS 
Brian Anderson ,118,14,4,14,1,0.227,0.301,27,5,0,13,37,0.366,0.667,6730 d,SEA 
Tyler Freeman ,93,12,2,11,2,0.268,0.317,25,5,0,7,15,0.38,0.697,10024 ,CLE 
Jacob Young ,93,12,1,9,6,0.252,0.306,24,4,1,7,18,0.347,0.653,45266 ,WSH 
Oscar Gonzalez ,111,12,3,14,0,0.255,0.284,28,6,0,5,27,0.397,0.681,44912 ,NYY 
Jonathan Schoop ,123,14,3,14,1,0.237,0.28,29,6,0,7,29,0.366,0.646,4487 d,"2B,3B) FA "
Nick Ahmed ,134,14,3,14,3,0.226,0.275,30,7,1,9,34,0.349,0.624,5521 d,SF 
Romy Gonzalez ,91,12,3,11,4,0.227,0.271,21,4,1,5,32,0.383,0.654,44875 ,BOS 
Jake Alu ,107,12,2,11,3,0.251,0.302,27,6,0,8,24,0.362,0.664,45272 ,WSH 
Miguel Sano ,82,12,5,13,1,0.212,0.297,17,4,0,10,34,0.436,0.733,4634 d,LAA 
Justin Foscue ,101,13,3,13,2,0.23,0.304,23,6,0,11,20,0.373,0.677,43832 ,TEX 
Braden Shewmake ,123,14,3,13,3,0.218,0.263,27,6,1,8,31,0.355,0.618,8291 d,CWS 
Jake Cave ,103,13,3,13,1,0.232,0.293,24,6,1,9,32,0.393,0.685,5957 d,PHI 
Brooks Lee ,116,14,2,13,1,0.244,0.301,28,7,0,9,24,0.375,0.676,46266 ,MIN 
Tony Kemp ,106,14,1,10,4,0.24,0.317,26,5,1,12,14,0.329,0.646,5979 d,CIN 
Casey Schmitt ,115,13,3,13,1,0.238,0.279,27,6,0,7,29,0.368,0.647,43913 ,SF 
Trey Mancini ,108,13,3,13,0,0.242,0.307,26,5,0,10,31,0.379,0.686,5976 d,MIA 
Forrest Wall ,87,12,1,8,8,0.231,0.295,20,4,1,8,27,0.332,0.627,5992 d,ATL 
David Fry ,98,12,3,13,1,0.235,0.292,23,6,0,8,26,0.396,0.688,45488 ,CLE 
Hanser Alberto ,104,11,2,12,1,0.255,0.279,27,6,1,3,16,0.373,0.652,5644 d,"2B,3B) FA "
Mike Moustakas ,119,13,4,15,0,0.223,0.28,26,5,0,9,33,0.376,0.656,3779 d,CWS 
David Fletcher ,111,13,1,10,2,0.262,0.299,29,5,0,6,11,0.331,0.63,7075 d,ATL 
Austin Hedges ,182,18,4,18,1,0.196,0.25,36,5,0,13,51,0.298,0.548,4680 d,CLE 
Troy Johnston ,88,11,3,11,1,0.243,0.304,21,4,0,8,22,0.386,0.69,45280 ,MIA 
Tyler Naquin ,113,13,3,13,1,0.224,0.274,25,5,1,8,37,0.368,0.641,5902 d,"LF,RF) FA "
James Wood ,88,11,3,11,2,0.227,0.295,20,5,1,8,32,0.393,0.688,44720 ,WSH 
Corey Julks ,84,11,2,10,3,0.235,0.297,20,4,0,7,22,0.375,0.672,8552 d,HOU 
Nick Loftin ,83,10,2,10,2,0.253,0.304,21,4,0,6,15,0.367,0.671,43837 ,KC 
Michael Chavis ,107,12,3,12,1,0.224,0.265,24,4,0,6,35,0.365,0.63,6946 d,SEA 
Sam Huff ,79,10,4,11,0,0.23,0.294,18,3,0,7,28,0.414,0.709,43641 ,TEX 
Matt Duffy ,125,13,1,11,1,0.25,0.301,31,5,0,9,27,0.32,0.621,5032 d,TEX 
Alexander Canario ,81,10,3,11,2,0.225,0.283,18,4,0,7,27,0.407,0.691,8342 d,CHC 
Jesus Aguilar ,94,10,4,12,0,0.226,0.287,21,4,0,8,24,0.376,0.663,5287 d,1B) FA 
Luis Torrens ,102,11,3,13,0,0.229,0.284,23,4,0,8,30,0.371,0.655,6629 d,NYY 
Spencer Horwitz ,77,10,2,9,1,0.255,0.341,20,5,0,10,17,0.37,0.71,45347 ,TOR 
Garrett Stubbs ,100,13,2,11,2,0.219,0.296,22,4,1,11,27,0.333,0.63,6761 d,PHI 
Franmil Reyes ,79,9,4,11,0,0.224,0.285,18,3,0,7,28,0.403,0.688,6005 d,"DH,LF,RF) FA "
Taylor Trammell ,85,11,3,11,3,0.205,0.29,17,4,0,10,31,0.363,0.654,6417 d,SEA 
Korey Lee ,112,12,3,11,2,0.212,0.257,24,5,0,7,35,0.335,0.592,20414 ,CWS 
Jordan Luplow ,76,11,3,11,1,0.217,0.302,16,4,0,9,21,0.391,0.693,7287 d,ATL 
Blake Sabol ,79,10,3,10,1,0.231,0.296,18,3,0,7,27,0.381,0.677,45138 ,SF 
Keston Hiura ,69,9,3,10,1,0.23,0.294,16,3,0,6,26,0.406,0.7,7180 d,DET 
Tyler Gentry ,82,10,2,10,1,0.241,0.315,20,4,0,9,23,0.369,0.683,43890 ,KC 
Mike Ford ,76,10,4,11,0,0.214,0.295,16,3,0,9,23,0.419,0.714,7365 d,CIN 
Kyle Lewis ,77,10,3,10,0,0.237,0.311,18,3,0,8,24,0.403,0.715,6397 d,DH) FA 
Luke Voit ,78,9,4,11,0,0.216,0.297,17,3,0,9,29,0.398,0.696,7230 d,NYM 
Ji Man Choi ,80,10,3,11,0,0.224,0.322,18,4,0,11,27,0.395,0.717,5302 d,NYM 
Franchy Cordero ,69,9,3,9,1,0.227,0.295,16,3,0,7,24,0.399,0.694,6552 d,"1B,LF,RF) FA "
Kevin Smith ,91,11,3,10,2,0.21,0.258,19,4,0,6,31,0.369,0.627,9985 d,NYY 
